n,gamma,zeta_prime_real,zeta_prime_imag
41,124.25681855434577,0.8537247685917665,2.152838883267503
42,127.5166838795965,3.3558903099109436,-2.0613429666591965
43,129.57870419995606,2.032664682228034,-1.167195023431942
44,131.08768853093267,2.192547094790934,0.757296943765677
45,133.4977372029976,2.2446744358654205,-0.44964145533860145
46,134.75650975337388,1.480830855127906,2.397004099199325
47,138.11604205453344,1.6772315364290145,-2.6779000882994275
48,139.7362089521214,1.6745083428654894,-0.6643933862903807
49,141.12370740402113,1.6558837669513382,1.1536761192893887
50,143.11184580762063,2.9854907043185244,2.268816651983023
51,146.0009824867655,2.4019772630781726,-2.186227667978945
52,147.42276534255961,2.7796446436250726,0.4584418527701476
53,150.05352042078488,1.060497403361304,-1.224858056381305
54,150.92525761224147,0.9834288732296181,1.2394669246822574
55,153.0246938111989,3.2514085501221652,2.7244545216240135
56,156.11290929423788,1.3866849461124573,-2.767797311788619
57,157.59759181759406,1.63553326262457,-0.602936056713069
58,158.8499881714205,1.5359636225512479,1.4840390681846638
59,161.18896413759603,3.5632706887938443,0.4429998709420402
60,163.030709687182,3.9630632841819633,1.105716199198047
61,165.5370691879004,2.6471280288417987,-2.124624941488847
62,167.1844399781745,2.38949604476516,-0.5679640355568394
63,169.09451541556882,1.495312369355444,-0.35152444542834577
64,169.9119764794117,0.013574582174888432,1.9788909099479073
65,173.41153651959155,1.6368102053052165,-3.0783308149179223
66,174.75419152336573,2.320826210968511,-0.3993856967548778
67,176.44143429771043,2.6242960878990695,0.42795162222890126
68,178.37740777609997,2.8137481429794193,0.1961780818631037
69,179.916484020257,2.826904295049598,2.0741486790753343
70,182.20707848436646,4.996640431184198,-0.3739416216923813
71,184.8744678483875,0.20418884303568094,-1.4803208726149486
72,185.59878367770747,1.0924443701324744,0.5720934270680973
73,187.22892258350186,1.8483085975551696,2.15060319402119
74,189.41615865601693,4.844944484886471,1.4133629123070572
75,192.0266563607138,1.427566757272256,-2.3733999688030156
76,193.0797266038457,2.2765151982773593,0.7298453605144526
77,195.26539667952923,2.724906093822419,-0.8355449692937184
78,196.87648184095832,2.1753244632695656,0.15802261220259495
79,198.01530967625192,0.9927440636259786,2.9978032280082934
80,201.2647519437038,1.141095542428286,-3.1843398957234066
81,202.49359451414054,2.1807129078074152,-0.48084393200486647
82,204.18967180310455,2.075724361787196,-0.0499702214000953
83,205.3946972021633,1.4696308796658093,2.3836516038619617
84,207.90625888780622,4.401487348223397,-1.0154183743043044
85,209.57650971685626,4.117747968166422,-0.04432370895622694
86,211.6908625953653,2.7650702934750817,-1.8203991860808089
87,213.34791935971268,1.9530114983155626,-0.7306828845067248
88,214.54704478349143,1.73392034558694,1.369239800294402
89,216.1695385082637,2.5939234662269657,3.5720401957656445
90,219.0675963490214,2.045806042338985,-3.585491621638519
91,220.714918839314,0.986240892781184,-1.098120186728983
92,221.43070555469333,0.8359733735440589,1.3865970025670955
93,224.00700025460432,2.410755397529806,-1.0948488804371843
94,224.9833246695823,1.6328783569379592,2.380835834191616
95,227.4214442796793,4.9756113269872975,-1.3094077110831428
96,229.33741330552536,3.1527012698511943,-1.9673670569672155
97,231.25018870049917,0.9641390332349599,-1.121516181280386
98,231.98723525318024,0.8514717094478448,1.1945615803370169
99,233.6934041789083,2.2916868512159607,3.6600915725466643
100,236.5242296658162,2.2455848965354943,-3.304174629263106
101,237.7698204809252,2.9254755479297643,-0.274429115359614
102,239.55547757332764,2.845276752795289,-0.5747234765126126
103,241.04915779621658,2.8480676389592494,0.6392258925251681
104,242.8232719342226,3.001399683505725,0.37382823264076426
105,244.07089849707816,2.326582512252552,3.5005882494791014
106,247.1369900748975,0.2137679322756092,-2.7815163906007125
107,248.10199006014847,1.848494756517669,-0.23267390335007118
108,249.5736896447072,2.2044285025293147,0.7043041807737501
109,251.014947795016,2.4224848784534068,2.4718971517259165
110,253.06998674799948,5.431540612429044,0.7863452733907569
111,255.30625645491403,2.1764796741713592,-2.487312935816811
112,256.38071369443446,2.8640860785429867,0.8806529164241499
113,258.6104394915314,2.0359404478556398,-1.7138845591467795
114,259.874406989678,1.743013790376308,0.15898849491430242
115,260.8050845045969,0.1892243276160975,2.652664157800337
116,263.57389390487015,5.248950398557784,-3.0353530300065934
117,265.55785183887633,1.1626253463044411,-2.2447747079552705
118,266.6149737815011,1.8714499997637903,0.128812376165347
119,267.92191508282406,2.061238030075159,1.9573599309572156
120,269.9704490239976,4.145598691913174,0.22139414419343773
121,271.494055641645,4.3075764197543425,1.4662616526925032
122,273.4596091884033,5.010410275463398,-1.1999603926478133
123,275.58749264934386,0.9792983235091703,-1.9833239315225506
124,276.4520495031329,1.751075706700713,0.7286273270496818
125,278.25074352984194,2.390509321672165,0.3118259747859755
126,279.22925092774517,0.5321357814486575,3.4069561939530852
127,282.4651147650521,-0.05178660028882042,-2.6180661382164803
128,283.2111857332339,1.9706771196692234,0.2593920058666894
129,284.83596398090475,3.1510195727001196,0.5613733566703671
130,286.6674453630029,2.9339205574428417,-0.5269357336477734
131,287.9119205014222,2.641035151172263,1.7504471683821863
132,289.5798549292188,4.526661229401937,2.68124692225258
133,291.8462913290674,4.006778856085304,-3.167400005650699
134,293.5584341393563,1.857469998858147,-1.9737626506130699
135,294.9653696192655,1.1566157261564054,-0.46210545248293305
136,295.57325487895827,-0.031941907138887594,1.5570943212442598
137,297.97927706194344,5.839593465645139,0.5574612203404997
138,299.8403260537213,4.720666989607673,-1.761601424065007
139,301.64932546219416,2.199797870666074,-1.9081543545211033
140,302.6967495896069,2.6247593935658076,1.105617295551255
141,304.8643713408573,1.7869503045379143,-1.3960974130883788
142,305.7289126020368,1.4967455757562642,1.5401591093990739
143,307.2194961281701,2.5473044669652882,4.38113085376571
144,310.1094631467019,0.46166532232038004,-3.5525455934476544
145,311.165141530356,2.0018839537177864,-0.751098164606861
146,312.4278011806009,2.314549503144313,0.7609610986978282
147,313.9852857311589,3.020839848442085,1.331459660552443
148,315.47561608947575,3.837721467076407,2.8590140281063667
149,317.7348059423702,3.385183725689653,-2.5515346849988325
150,318.8531042563166,3.808605108311195,1.1822719694766313
151,321.1601343091136,1.2231518929168592,-2.3521427363595424
152,322.14455867248296,1.9300636370367645,0.21938448023962964
153,323.4669695575121,2.1288090603811813,1.6189060620436582
154,324.8628660517396,2.503071717022539,4.259321987804045
155,327.44390126190547,3.3146025338251364,-4.3152037461194785
156,329.03307168048093,1.390293939882312,-1.8162873950620535
157,329.9532397282339,1.9247193944042034,0.8190580599905897
158,331.4744675826634,3.1786112382891587,1.859533950500422
159,333.64537852486984,1.6998871245168479,-1.2582259588277802
160,334.2113548332444,0.43879832897161053,2.2728140197565603
161,336.84185042839067,4.156114239773711,-3.5733767747983523
162,338.3399928508066,2.9548091521294215,-1.8231083549644698
163,339.85821672536355,2.1084879301329145,-0.9897613737866061
164,341.04226111104657,1.8667418397609818,0.6584977641234491
165,342.0548775103636,0.3754755409217579,3.3059800897851055
166,344.6617029402523,5.061134100758686,-3.5790532930746357
167,346.34787056600993,1.8832990754903638,-2.1536621043241366
168,347.2726775844205,2.521188540415888,1.1705454124148535
169,349.31626087069617,2.5520845023739773,-1.4830139447530057
170,350.4084193491921,2.4321876338324753,1.0865359403672166
171,351.87864902535927,3.3024163479823434,2.2793624608045184
172,353.4889004887188,5.600392787652719,3.080765258394533
173,356.0175749772649,0.3945979780756605,-3.3997739795494284
174,357.1513022520396,1.2783085256096445,-0.8802605444078475
175,357.95268510163226,1.1125682725934187,1.4586547114359145
176,359.74375495311443,3.711679987762686,1.7398155847916494
177,361.28936169580464,4.923112288463339,2.3801439418911916
178,363.33133057897385,4.303468605729013,-2.625368877687617
179,364.736024114089,3.6940848491496254,-0.9719330892055503
180,366.2127102883313,3.685993535287971,-0.42877358658052805
181,367.9935754817403,1.953640750186883,-1.3259214729421263
182,368.96843809573437,1.7104355027284972,1.0740931116012038
183,370.050919212106,0.2942521720639349,3.9879824647330695
184,373.06192837211285,0.23789552605748626,-3.5271264321269937
185,373.86487391090856,2.663261658077881,-0.00493083562400002
186,375.82591276673935,0.9208303059529265,-1.0898124716568716
187,376.32409223066804,0.4705904454578956,1.4310592390649362
188,378.4366802499655,4.567050898945839,0.3145593173002721
189,379.87297534653237,4.558891561382411,1.2416442743059302
190,381.4844686171865,5.721774515532297,0.5778659740226034
191,383.44352944953647,3.1227315617119658,-3.1040998289179154
192,384.95611681486366,1.5444567588160423,-1.4436201892953384
193,385.86130084597426,1.6972505737802641,0.9873160494674955
194,387.222890222388,2.312029524200912,2.707479467962188
195,388.84612835423223,5.294274807248817,4.101538433748376
196,391.45608356363806,-0.04758486948050146,-2.922092887911755
197,392.2450833395191,1.9702263117379029,-0.1499389858189363
198,393.427743844434,2.566218368500738,1.8327484300895194
199,395.5828700109937,1.9759809275292781,-1.6612144713269408
200,396.3818542225922,1.7236039482145056,1.7299232756549088
201,397.9187362096142,3.9452868962417558,3.620735916951362
202,399.9851198761949,6.09014487154764,-2.608097954114341
203,401.8392286005332,1.3395088022570105,-2.7375561256349754
204,402.86191776388614,2.173595036152492,-0.22040618598904427
205,404.236441800208,2.0810512301500603,0.37839303266786645
206,405.13438745990993,0.3771723823308085,3.1434188038107913
207,407.5814603868962,5.230685741488957,-2.9147598767351717
208,408.9472455023511,4.437644458634623,-0.9793644713836951
209,410.51386919336665,3.7240949382922266,-1.3509697782846408
210,411.9722678042788,3.0985071052252167,-0.8090728982813716
211,413.26273607018504,3.140612577709281,0.5913228556590756
212,415.01880975515513,1.5213657633306372,-0.5550136639923168
213,415.4552149962946,-0.5781434243830669,1.8267996422111255
214,418.3877057895348,2.499149300748647,-5.325589129491845
215,419.8613648181523,0.9752008057987325,-1.8484784378527497
216,420.6438276250418,1.7249691698483742,0.7536628291029194
217,422.07671005882673,2.9226286613588375,1.753651955857871
218,423.7165796274818,4.236996071428712,0.9952854604485071
219,425.06988249446135,4.7638672592336215,2.738548380511106
220,427.2088250840746,2.6995550109197195,-3.051511136664758
221,428.12791407661666,3.554735775730112,1.320097432743886
222,430.3287454309386,1.082130481346041,-2.425211673499942
223,431.3013069307036,1.56748288028753,-0.10267924584672632
224,432.1386417345886,0.5933444049904878,2.1817392122504327
225,433.88921848092724,4.9547638725741585,4.54098669081531
226,436.16100643264696,3.4578369767532218,-4.63590514139401
227,437.5816981676686,1.9806975491987022,-2.045372785846181
228,438.6217386562722,2.426139587244651,0.3242656740491339
229,439.91844221437066,3.0415403352053416,1.7445271360407602
230,441.68319920118904,3.939948792715991,-0.3491631550296366
231,442.90454630260945,3.614060314592086,1.7696446516454165
232,444.31933627755916,5.2724960165139585,3.495960333534312
233,446.8606226964295,-0.2726342850027964,-2.319876858400539
234,447.4417041944933,1.842117335335711,0.4015973014622265
235,449.1485456850233,2.320163000189305,-0.6817505895040881
236,450.1269457803135,1.8057619576982216,1.7392516092564245
237,451.4033084453888,1.9934855595163994,4.855788141005783
238,453.9867378066779,1.656767816427521,-4.290290059735022
239,454.9746837686168,3.0984107754870767,-0.5494703651188383
240,456.32842668924604,3.6809034268266623,0.24499985580754977
241,457.903893064103,3.72959872076909,-0.6363911567284086
242,459.513415281106,1.6533765670110931,-0.8613332248568565
243,460.08794442217584,0.30210198139362626,2.1030077196652557
244,462.06536727488253,7.01098995498244,2.3429813118295533
245,464.05728691054827,4.020818229704988,-4.296206815233807
246,465.6715392113711,0.9267031032951095,-2.0744377572155273
247,466.5702869308262,1.533522038131735,0.08545094096507021
248,467.43904621026167,0.6020721918199086,2.407586181654042
249,469.53600455911203,5.1988009385921705,-0.2774320861281601
250,470.77365547810166,5.100221591545807,2.264983287272959
251,472.7991746619088,3.0389082878470384,-3.2193795633210676
252,473.8352323451397,3.767130993468123,0.33427375541301574
253,475.6003393693758,2.801843542739174,-1.8630726128446524
254,476.7690152374845,2.6465161790431773,0.06832195887883674
255,478.07526376667096,2.383804458728654,0.8406461480067167
256,478.9421815346348,-0.12771720375134527,4.022544679172489
257,481.8303393762866,0.2364548844540537,-4.5108688011063975
258,482.8347827909824,2.0406114782787816,-1.2704370434810348
259,483.8514272124825,2.5384911419804426,1.00558828465194
260,485.539148129356,3.023319949317244,-0.451835957567892
261,486.52871826165125,2.369229342647159,2.6523348668498365
262,488.38056709001745,5.184954380858919,-0.23703289302908467
263,489.66176157795616,5.230087427553038,1.6546627865031374
264,491.398821593663,5.796260660117831,-2.028930624270577
265,493.3144415817853,0.40053132998569557,-1.992699837736671
266,493.9579978053695,1.5591370048571058,0.595670151603473
267,495.3588288221313,2.449276588763241,1.1786793209399404
268,496.4296962157591,1.3773819871505695,4.160368049036461
269,498.58078242968656,7.366047375010654,-2.353921376500987
270,500.3090849416905,2.482382872379257,-3.4633483730357026
271,501.6044469651455,1.5751158098994635,-1.180798858862471
272,502.27627032711825,1.1919060009998,1.970562659750698
273,504.49977331342774,2.3970065575557378,-2.039286155189989
274,505.41523174224443,2.249414814356207,1.0283142745579261
275,506.46415270952355,1.3317433115262822,4.274294412131339
276,508.8007003364678,5.191638963008146,-4.558626128867831
277,510.26422794367284,2.7147073414894054,-2.7702631345170654
278,511.5622897003746,2.1139818373207677,-1.178538708981797
279,512.6231445314074,2.058067326290455,0.63392500643022
280,513.6689855554737,1.4321099106014936,3.100856090613204
281,515.4350571672994,6.747466504058783,2.7703236710669237
282,517.5896685724674,1.10942751932178,-3.021483980233543
283,518.2342231475501,2.5485293325834233,1.3950127203575124
284,520.1063104117233,3.8364883370585123,-2.0443978405228345
285,521.525193449492,2.32401586749889,-1.215777246284702
286,522.4566961777302,2.199379960440557,1.5082067688255714
287,523.9605308920159,3.5839064826167926,1.590294425659319
288,525.0773856872796,2.82055695260176,5.386256028807267
289,527.9036416012724,-0.9619670157803241,-1.9561351320406293
290,528.4062138522927,1.638631852735195,0.0002907348411506486
291,529.8062263187069,2.5230199228217995,0.09699290230474565
292,530.866917883961,2.2909043222356176,2.492894387495518
293,532.6881830282937,4.4757262653026215,-0.32512433737473134
294,533.7796307537687,4.034466737960631,3.038301992270881
295,535.6643140758732,5.596636339900613,-2.370027059501879
296,537.0697590831223,4.264004308165429,-1.7226580856659075
297,538.4285261762479,3.9229589094919093,-1.0658204813551566
298,540.2131663762282,0.5462892694663173,-1.0645880319243362
299,540.6313902472951,0.4966388362735321,1.0090532841534716
300,541.8474371212013,0.11254271939248228,4.47842607715879
301,544.3238901010053,4.7079015768539625,-5.194199142365414
302,545.6368332489349,3.4099904823054783,-2.4479639588548263
303,547.0109120581222,2.2677224614551457,-1.3869024940733627
304,547.9316133644893,2.4011000454819365,1.4266351756691562
305,549.4975675626614,4.16707739862173,0.7498151557158563
306,550.9700100394839,3.8903402935969615,0.10467992809880096
307,552.0495722005649,3.445890580764292,3.230132340226353
308,553.7649721191589,7.640201127055891,0.41674823524593024
309,555.7920205616825,0.846787158433937,-3.6897170164082684
310,556.8994764068553,1.2482143964434678,-1.0223661271104851
311,557.5646591720586,1.0557827374177764,1.5197425422766269
312,559.3162370286822,3.4359530128700113,0.608637937548092
313,560.2408074972957,1.537185361773727,4.49675849355597
314,562.5592076160458,4.601247566556424,-4.978634786396915
315,564.1608791107861,0.3988201227238631,-1.3511189124392995
316,564.5060559381499,0.675631159903244,1.2690124539314125
317,566.698787682808,2.718520375682163,-2.3390495163707543
318,567.7317579011769,2.686638993145909,0.28428886014897126
319,568.9239551796294,2.723870663842959,1.71418106576338
320,570.0511147824636,2.222508427487871,5.1490014091347724
321,572.4199841324528,3.1763286424361525,-5.371807001258474
322,573.6146105267582,3.1727484085410635,-2.1284979405918882
323,575.0938860144948,1.358474474348391,-1.3684347809252622
324,575.8072471409288,1.3653700218346845,1.2500072892732292
325,577.0390034720982,1.9576046288544453,3.8441147053486167
326,579.0988346720366,4.930957816444992,-2.176748640804488
327,580.1369593623846,4.821296835959122,1.9110676693451434
328,581.9465762659016,4.4633334509508735,-2.9054104560022953
329,583.2360882191673,3.695254749355193,-1.3738142423168778
330,584.5617059034655,3.3498536220981654,-0.7424148514889325
331,585.9845632049883,2.138709805551624,-0.6669007199927341
332,586.7427718912502,1.0972323097298362,2.265000182985428
333,588.1396632662479,3.1832102723942586,6.129380881113896
334,590.6603975167653,0.4014506054735763,-4.971527927980644
335,591.7258580650481,1.6323384987157146,-1.5812324939411246
336,592.5713583002256,2.131572370304526,1.030521047717381
337,593.974714682231,3.7724450831438463,1.5987069415683535
338,595.728153697389,2.4891009902637866,-1.1932386913317123
339,596.3627683283937,0.9767938512924673,2.940219266908112
340,598.4930773461648,5.132765912302679,-2.542231717094972
341,599.5456403643649,5.35813594841252,1.559523750758225
342,601.6021367359326,1.0738726536384047,-3.389704749754265
343,602.5791678863874,1.9874336333788705,-0.7283309091468063
344,603.6256189035792,1.9623964087500563,0.8348095108441574
345,604.6162184937532,1.0124367730499748,3.4116616197641303
346,606.383460422109,7.6325136605295265,3.1139662139939865
347,608.4132173111873,2.1786419070396326,-4.392444575623668
348,609.3895751547201,3.4533839827587314,-0.7057382871468868
349,610.8391629377394,2.779548110256651,-1.0988656951542624
350,611.7742096208872,2.7231378694292556,1.9643644741221868
351,613.5997786756371,3.337064111837041,-1.4663716864380212
352,614.6462378722326,2.6759284309812004,0.9164754159114958
353,615.538563369407,0.6712683895195529,4.6163408147897025
354,618.1128313664424,1.2894482482810414,-5.383791430497662
355,619.1844825979537,2.3702735055034916,-1.814580413370467
356,620.2728936722275,2.782318652384942,-0.02910079358738798
357,621.7092945279486,2.082101650478238,-0.3528564563798087
358,622.375002739779,0.33435003294700355,2.627122006313549
359,624.2699000181779,7.440969011044066,1.7438465255365285
360,626.0192834276544,4.564391888005942,-3.483419429326567
361,627.268396850783,3.561525045534201,-1.442415372656836
362,628.3258623594604,4.1052570533925765,1.3710109095205998
363,630.4738874382921,0.1040858154972571,-1.195426929927032
364,630.8057809271976,0.6888089116502344,0.855327545280651
365,632.2251411671159,2.7760521724364704,2.652358460438594
366,633.5468582522518,4.406787291755451,5.078084333124584
367,635.5238003106055,6.992312413464055,-4.42445929007691
368,637.3971931598373,-0.3130935493407888,-1.7455689870517672
369,637.9255139808225,1.3034952628064806,0.22766898277928854
370,638.9279382668568,1.5116449426044498,2.345686722555149
371,640.6947946688257,4.830337264272367,0.26877191240517134
372,641.9454996657053,4.613564101984302,1.4499987366760028
373,643.2788837813979,5.829887552002176,2.2002512886962955
374,644.990578229748,5.530867395025196,-2.7411237539957956
375,646.3481915955016,4.127339279381591,-2.0605541046589404
376,647.7617530042888,2.5254839938290847,-1.7169136406748027
377,648.7864008887824,2.6292020020385554,0.4490774292147583
378,650.1975193452564,1.8272724232411988,0.06976116135353168
379,650.668683891396,-1.1938254746851489,2.104978684037478
380,653.6495716053947,-0.4627094688022226,-3.832325315997636
381,654.3019205863194,2.793956295439593,-0.18047200156103152
382,655.7094630223556,3.5102064728948195,-0.6866356733652449
383,656.9640845994606,3.421279571011353,0.11013584627190223
384,658.1756144186054,3.690703346611627,1.3747069060819186
385,659.663845972964,4.098444450206286,0.14754660092629243
386,660.7167325952793,3.6300490924250814,3.230127405762598
387,662.2965864311004,7.803226700460259,1.5035737001262344
388,664.244604652273,1.6877705703861776,-4.42298782899898
389,665.342763095599,2.1501401646102503,-1.5488580014434314
390,666.5151477041729,1.6176432676069414,-0.35538271686235756
391,667.1484948945555,0.26364653219591055,2.1390642372173825
392,668.9758488202351,5.938671175797003,2.008148472836173
393,670.3235852058626,7.219730499208232,2.404261752847641
394,672.4581835841698,0.13640470549209222,-2.840140242232283
395,673.0435782861476,2.212738145202276,0.5670474835483122
396,674.3558978101232,4.12175592605726,1.3886929621376614
397,676.1396743636268,2.611986747530868,-2.2223584282414452
398,677.230180668764,1.7526312561858943,-0.20209432470240826
399,677.8004447462214,-0.2854333702463609,2.3392674441496952
400,679.7421978825282,9.08943017762894,2.6903228237558308
401,681.8949915331519,-0.1531168354629498,-3.5411481582937023
402,682.6027350197505,2.5340425096207144,-0.3343768992790515
403,684.0135498138695,2.502229797538477,-0.7666532114807915
404,684.9726298620984,2.24712455301008,1.520439330361456
405,686.163223587728,2.8379722019915223,3.911232598240505
406,687.9615431847036,6.725518672768876,-0.9234890309395658
407,689.3689413622724,4.921686806007262,-1.5227470752127297
408,690.4747350323504,5.360756709924965,1.3325769969855492
409,692.4516844155208,0.9150326022495034,-2.863668652960916
410,693.1769700606018,2.3403824712185717,0.41285104798640265
411,694.5339086998731,3.1020456783556365,0.3879534127536283
412,695.7263359209268,2.8043515953086016,1.3897510828442623
413,696.6260699003457,0.4475723412501692,5.13406896006745
414,699.1320954760135,1.8757751877887912,-6.187990910429411
415,700.2967391321434,1.9269238826100186,-2.3273256466830823
416,701.3017429546461,2.275368101380545,-0.24350970135765912
417,702.2273431457605,2.1105799115532693,2.4148977089863912
418,704.0338392955254,4.173567778350421,-1.1419897910629293
419,705.1258139546193,3.5178098653704164,1.0789273461541686
420,706.184654799518,3.285589232901503,4.49555886623863
421,708.26907088511,3.8286071583965806,-4.2849813589570465
422,709.2295885702842,4.8846219918510645,0.14894174531243784
423,711.1302741796854,0.6138156754323744,-2.4039774326646612
424,711.9002899143753,1.5870570137348141,-0.0001809044747825015
425,712.7493834701013,0.9988874569523598,2.1344789607622836
426,714.0827718206694,2.679128424338935,5.531635123000496
427,716.1123964540521,6.748126221341292,-4.075486650055672
428,717.4825697031002,3.9360148435318942,-2.9730867572808726
429,718.7427865454858,2.8769571486352383,-1.5391659855958726
430,719.6971009883657,3.2279086577884755,1.3211033864707735
431,721.3511622185364,3.223971297761141,-1.3319945991056328
432,722.2775049756742,2.947966282719956,1.8178314948034953
433,723.8458210451284,3.517720543283578,-0.09555332456154932
434,724.5626138903791,0.7240864083901792,4.552285519024736
435,727.0564032300493,1.2505305838645528,-6.062109391463725
436,728.4054815889341,0.16619947886030256,-1.1829791727730565
437,728.7587497956142,0.7587043332009905,0.9007608459869902
438,730.4164821227564,3.2785335579357,0.23467576146757443
439,731.4173549185986,2.622957845481477,2.883990371733821
440,732.8180527144998,5.746765819651752,4.2970680650003965
441,734.789643252378,3.3614035012055554,-4.315992538939033
442,735.7654592085784,4.088083920538973,-0.37348688754899956
443,737.0529289122653,4.789507493895046,-0.07763683636747183
444,738.5804211713738,3.5670807860999787,-2.016361962651913
445,739.9095236740419,1.7466164247491047,-1.050095218266006
446,740.573807447295,1.1026820520254506,1.7803498757800937
447,741.7573355729417,1.3239249351193096,5.508650548677448
448,743.8950131424737,7.015847880174222,-5.057525236029933
449,745.3449895506119,2.6920454125965305,-3.723595611375774
450,746.4993058994323,2.4471389289003302,-1.5347939762879037
451,747.6745636242696,1.6867217790004292,-0.38860874119045047
452,748.2427544650845,0.03074826740932165,2.2824327733231757
453,750.6559503621243,0.8990632480620897,-1.644109292657125
454,750.9663810666508,0.44834569416058534,1.816165624831419
455,752.8876215672024,7.279784446316639,-0.9219529113376209
456,754.3223704717127,5.604408849339452,-2.492345775389835
457,755.8393089760378,2.1126501142604464,-2.712741977663171
458,756.768248439951,2.7487652933470135,0.0203291012049138
459,758.1017292464126,2.4686596439904167,-0.11381680628995045
460,758.9002382248924,1.1492292714446792,2.803064529981365
461,760.282366983512,4.252004953828131,6.765759064758949
462,762.700033249691,-0.35036515665904483,-4.532031995136605
463,763.5930661728372,1.6918232123905825,-1.2846561706151671
464,764.3075227241802,1.8736907301607013,1.8433152993972628
465,766.0875400998362,3.9165427922568927,-1.452912340535151
466,767.2184721555395,3.3239307278723205,0.23230065938714758
467,768.2814618065092,3.2360577316392387,2.49714643667646
468,769.6934072526244,5.631715664357642,2.414743286711818
469,771.0708393136783,7.762953019636227,1.8554769590357596
470,772.961617565757,2.019333319292766,-4.794663378114703
471,774.1177446279405,1.740346650513934,-1.838676462796717
472,775.0478470965805,2.0181131218133253,0.1816395658447374
473,775.9997119631714,1.6857456914782687,2.305401456180121
474,777.2997485295925,3.505102446850101,4.899481884859606
475,779.157076949189,6.6754670154296445,-2.6970065489885733
476,780.3489250041816,6.154157090394739,-0.7132452258028561
477,782.1376643908121,0.6122558823341844,-2.101822681608324
478,782.5979439460735,1.5366330458156783,1.4142623732236315
479,784.2888226124655,4.5323808988067045,-0.8923349192321134
480,785.739089700715,2.1186709344617123,-1.3095394604766957
481,786.4611474505062,1.5417046762501962,1.7355958415439894
482,787.46846381591,0.09659486252569688,5.5078590741707485
483,790.0590923641196,0.029890826625647567,-5.042625288277924
484,790.8316204679211,3.322602852267944,-0.9942375695359728
485,792.4277076086046,0.8663385060381968,-1.3753342840334317
486,792.8886525626226,0.8638038834330636,1.400115803235485
487,794.4837918698931,4.093737535006403,1.2677293123776434
488,795.6065961561624,4.148931087199171,3.671486156031255
489,797.2634700380356,7.048122346289104,-1.03278936359072
490,798.7075701662963,4.279728319159944,-2.3473163772459498
491,799.6543362108977,4.806120414484143,1.7328633027667797
492,801.604246462982,1.1226866213543263,-3.2530480880802157
493,802.5419848784181,1.6534326357538478,-0.6424136709319502
494,803.2430962042702,1.0630373485169087,1.945407358897451
495,804.7622391126617,4.153976005590177,2.417482556106844
496,805.8616356670948,3.983655342780746,6.214675984548202
497,808.1518149359938,0.8752481090530709,-5.667331602947674
498,809.1977833633007,1.8421381112182036,-1.959983536786646
499,810.0818048864071,2.425407144550793,0.4353557312456527
500,811.1843588465063,3.0608092717504762,2.279035967714887
501,812.7711083891094,4.82678518022975,-0.3648613573431696
502,814.045913607511,3.5896225952283882,-0.12127044768386473
503,814.8705396258725,2.092371733849713,4.132093805467387
