n,gamma,beta_partial,energy_mean_partial,Jminus1_over_gamma
50,143.11184580762065,0.02775894582568241,0.021274988680972853,0.10494292476528272
51,146.0009824867655,0.02776783985394149,0.021281511869687363,0.10351554044993937
52,147.4227653425596,0.02777943461407008,0.02129008793600979,0.10337188573334856
53,150.05352042078488,0.027813273397302968,0.021315422284264487,0.10409840075229354
54,150.92525761224147,0.027848346104510695,0.0213417109717263,0.10614384101757808
55,153.0246938111989,0.02785309253497287,0.02134525336695541,0.10505075535194996
56,156.11290929423788,0.02786165540513331,0.02135153922311606,0.10364104224100283
57,157.59759181759406,0.027888156700048673,0.021370877015162576,0.10475296032283428
58,158.8499881714205,0.02790553223917893,0.021383534726958905,0.10530713855091826
59,161.18896413759603,0.02791150254087353,0.02138791020089965,0.10426022889920088
60,163.030709687182,0.027915947513961155,0.021391199601090847,0.10344474597564397
61,165.5370691879004,0.027922282320382664,0.021395936375891367,0.1024028397911224
62,167.1844399781745,0.027934144194372373,0.021404812020208778,0.10238537107489985
63,169.09451541556882,0.02796378854387156,0.021426863297416356,0.10373520610822522
64,169.9119764794117,0.027981477984858928,0.021439969480507984,0.10473896410574837
65,173.41153651959155,0.027986949478071104,0.021443963711937162,0.10309967617679745
66,174.75419152336573,0.02799875843340201,0.021452578968697907,0.10333939108824299
67,176.44143429771043,0.02800784503483295,0.021459236478469014,0.10315282846630705
68,178.37740777609997,0.02801574582320688,0.02146507811804413,0.10273795229124388
69,179.916484020257,0.02802077167721786,0.021468820108174486,0.10231121199300118
70,182.2070784843665,0.02802317114223535,0.02147061423631668,0.10124362024680185
71,184.8744678483875,0.028049375641488,0.021490072065850303,0.10220515518947595
72,185.59878367770747,0.028087554746002868,0.021518326851568192,0.10534931383669993
73,187.22892258350183,0.02809464975030981,0.02152353800757841,0.10509627273447447
74,189.41615865601693,0.028096838245162074,0.021525136207827786,0.10408996920187462
75,192.0266563607138,0.028103908799856196,0.02153032181501362,0.10335379490888849
76,193.0797266038457,0.02811329570927146,0.021537236547261134,0.10369631315981101
77,195.26539667952923,0.028119752947761555,0.021542038830731636,0.10316604782988831
78,196.87648184095832,0.02813059984843391,0.021550138523580138,0.10338957323524411
79,198.01530967625192,0.02813571468220003,0.021553958759805574,0.10330136890501343
80,201.2647519437038,0.0281400297277782,0.021557149332350162,0.10206779254631497
81,202.4935945141405,0.028149810875391264,0.021564343211619617,0.1024387049171186
82,204.18967180310452,0.028160937639129587,0.021572483758552894,0.102723801894963
83,205.3946972021633,0.028166983299349083,0.021576902089565152,0.10274201095159508
84,207.90625888780625,0.02816925093628428,0.021578568410847394,0.10173659005441675
85,209.57650971685624,0.028171936110555598,0.021580555290784887,0.10120716165896668
86,211.6908625953653,0.028176008355730604,0.02158359033494052,0.1006273428696824
87,213.34791935971268,0.028186113584041064,0.021591132727414128,0.10092374872989308
88,214.54704478349143,0.0281950147581326,0.021597764806409778,0.10131454103808234
89,216.1695385082637,0.02819721096585202,0.021599392496896394,0.10079148703958496
90,219.0675963490214,0.02819965650445241,0.021601185421889327,0.0997259811832903
91,220.714918839314,0.028218501630222725,0.02161496850043293,0.10106137965529273
92,221.43070555469333,0.028234061350292553,0.0216263523519587,0.10245740196741608
93,224.00700025460432,0.028239746732206788,0.02163054108054063,0.10191582972084348
94,224.9833246695823,0.02824448739133539,0.021634047308957027,0.10200684903492918
95,227.4214442796793,0.028245948190498825,0.021635135879497662,0.10107937240329248
96,229.33741330552536,0.02824870167474204,0.02163718877359593,0.1005506581601307
97,231.2501887004992,0.02826579958320104,0.021649876764176228,0.10169591449533519
98,231.98723525318024,0.028283068348153948,0.021662657203417784,0.10337589226955013
99,233.6934041789083,0.028285032162973095,0.021664101396452272,0.10285062299038131
100,236.5242296658162,0.028287272110615047,0.02166574081289217,0.10188456385461597
101,237.7698204809252,0.028291369589552934,0.02166874451601788,0.10183795773459171
102,239.55547757332764,0.028295505767716087,0.021671792995505184,0.10157427733321822
103,241.04915779621655,0.02829954568290731,0.02167478687978151,0.10143177544046052
104,242.8232719342226,0.028303253466491894,0.021677547933589426,0.10114086510497097
105,244.07089849707816,0.028305153804264384,0.021678964582743324,0.10085576901687782
106,247.1369900748975,0.028309361379589382,0.021682082008863842,0.10012443330243384
107,248.10199006014847,0.028318721994151284,0.021688993541052186,0.10089619464176665
108,249.5736896447072,0.028324717510942378,0.02169339885698037,0.10104938914944384
109,251.014947795016,0.02832736734761918,0.02169534017915922,0.10080176723463308
110,253.06998674799948,0.028328404141552653,0.021696100297172217,0.1001144040324402
111,255.30625645491403,0.028331213014500367,0.02169817264059351,0.09959604821065973
112,256.38071369443446,0.028334601861676575,0.021700682206877656,0.09961307369044485
113,258.6104394915314,0.02833882419503094,0.02170382627928511,0.09930018671837623
114,259.874406989678,0.028348491407961925,0.02171102853260194,0.10007334941850789
115,260.8050845045969,0.02835264886194552,0.021714122810429365,0.1002583843156815
116,263.57389390487015,0.02835343191442511,0.021714701055402512,0.09930837952344612
117,265.5578518388764,0.028357869645405608,0.02171795892887986,0.09915569512768024
118,266.6149737815011,0.02836586523107879,0.021723818928782286,0.09982842036823525
119,267.92191508282406,0.028369313513184113,0.021726346082470798,0.09980338733398988
120,269.9704490239976,0.02837090566568261,0.021727517774081054,0.09926099770560295
121,271.494055641645,0.028372216143717734,0.021728486908630006,0.09888184567738681
122,273.4596091884033,0.02837322371063287,0.021729236073749367,0.09830887466160337
123,275.58749264934386,0.028378606035838323,0.021733243630140314,0.0982914591979918
124,276.4520495031329,0.028385880964170197,0.021738654573689325,0.0989896570585819
125,278.25074352984194,0.028390325715703133,0.021741945454566567,0.09896813872674085
126,279.2292509277452,0.02839248299298258,0.021743537727310656,0.09892251156725075
127,282.4651147650521,0.028396138670500604,0.021746217563330998,0.09830557737038277
128,283.2111857332339,0.028402449944262116,0.021750844331743978,0.09894032274905232
129,284.83596398090475,0.02840485633812318,0.02175261274182569,0.09871865628870663
130,286.6674453630029,0.028407595309873433,0.021754636146940103,0.09848054372146547
131,287.9119205014222,0.02840999863889081,0.021756418199822426,0.0984008444075628
132,289.5798549292188,0.02841086028690835,0.021757059254977378,0.09795882934326215
133,291.8462913290674,0.028411760408596873,0.021757728618560575,0.09732944411174015
134,293.5584341393563,0.028414919721205235,0.02176006877796064,0.09722550509210245
135,294.9653696192655,0.028429737752429105,0.0217709985678082,0.0989471650019038
136,295.57325487895827,0.02843917588174637,0.02177794807232839,0.10013850044040555
137,297.97927706194344,0.028439830444961012,0.02177842809967389,0.09942745939112499
138,299.8403260537213,0.028440706681387123,0.021779071573087675,0.09894169889074296
139,301.64932546219416,0.028443298590979153,0.02178098344302399,0.09873926773017394
140,302.6967495896069,0.028445989497797836,0.021782974466327695,0.0988048648903644
141,304.8643713408573,0.028450174154297594,0.02178608589305222,0.09874022866290028
142,305.7289126020368,0.028454813265058138,0.021789537774106554,0.09917016774858887
143,307.2194961281701,0.028455638322916806,0.021790151222324156,0.09881574603755341
144,310.1094631467019,0.028457258813216157,0.02179134779669083,0.09814612930070966
145,311.165141530356,0.02846177706501336,0.02179467443246888,0.09851611562915297
146,312.4278011806009,0.028465228668719117,0.021797209127794998,0.09865715806467298
147,313.9852857311589,0.028467090126575754,0.02179857469639229,0.09846001756014076
148,315.4756160894757,0.028467967577072994,0.02179921941001027,0.09813329255365044
149,317.7348059423702,0.028469070020059398,0.021800034015417004,0.09761067807228024
150,318.8531042563166,0.02847030699818269,0.021800950788988374,0.09746554042990103
151,321.1601343091136,0.028473065746979772,0.021803002773201827,0.09720840507538463
152,322.14455867248296,0.028478173252784105,0.021806801285318908,0.09773403068197976
153,323.4669695575121,0.028480845643706582,0.021808785238269967,0.09776668655265659
154,324.8628660517396,0.028481622089264403,0.021809359749386095,0.09747271437346448
155,327.44390126190547,0.028482252106393765,0.021809822904837347,0.0968075458827192
156,329.03307168048093,0.028485783103265046,0.0218124141445512,0.09692089160319564
157,329.9532397282339,0.02848998172120752,0.02181549598587002,0.09734327563699575
158,331.4744675826634,0.028491323939545298,0.021816483400281573,0.09711899652845984
159,333.64537852486984,0.02849534077725287,0.021819454741034337,0.09715717918669642
160,334.2113548332444,0.028498682461945878,0.02182193021624205,0.09755106232551759
161,336.84185042839067,0.028499269199205108,0.02182236652628754,0.09688807686846783
162,338.3399928508066,0.028500718534297573,0.021823443335677813,0.09670424876264573
163,339.85821672536355,0.02850391011501284,0.021825807648272244,0.09681459254996991
164,341.04226111104657,0.028508298553938535,0.021829048749080423,0.09722679088743746
165,342.0548775103636,0.028509842637488493,0.021830186231274463,0.09720304272768908
166,344.6617029402523,0.028510280797286326,0.021830507866409894,0.09654336271214474
167,346.34787056601,0.028512317751830926,0.021832004986042555,0.09642609704158901
168,347.2726775844205,0.028514464105181794,0.021833585277029454,0.09654199453587917
169,349.31626087069617,0.028516345372108946,0.021834977420459152,0.09630578012205954
170,350.4084193491921,0.02851864078333202,0.021836680182515875,0.09640777927832248
171,351.87864902535927,0.02851964396221384,0.02183742580905399,0.09618146444282667
172,353.4889004887188,0.028520035728342896,0.021837716920455198,0.09581257069998082
173,356.0175749772649,0.028521382750428148,0.02183871308396722,0.09537182810115033
174,357.1513022520396,0.028527891540307604,0.021843512986676753,0.09623139712899377
175,357.95268510163226,0.02853252953943057,0.021846927157200303,0.09684604845251646
176,359.74375495311443,0.02853344923097152,0.02184760254436598,0.09652930432855213
177,361.28936169580464,0.02853396164007796,0.021847978978620224,0.09620891322161632
178,363.33133057897385,0.02853455782052347,0.021848418542617376,0.09577651245779638
179,364.736024114089,0.02853558818120824,0.02184918082219014,0.09559555731714761
180,366.2127102883313,0.028536671150038377,0.021849984474180364,0.09540838445707009
181,367.9935754817403,0.02853932038813919,0.021851953461734377,0.09543411807769522
182,368.9684380957344,0.028542921766719596,0.021854628948949184,0.09584636745732217
183,370.050919212106,0.028543835126284847,0.021855306493176185,0.09573499062965649
184,373.0619283721129,0.0285449850104869,0.02185615375686928,0.09517679615611942
185,373.86487391090856,0.028547002311608265,0.021857637853692113,0.09534948567143965
186,375.82591276673935,0.02855395830475057,0.021862746660760504,0.09615908087091056
187,376.324092230668,0.028560181262163822,0.021867317762099176,0.09720271152977802
188,378.4366802499655,0.028560847632594682,0.021867808701176984,0.09678617604479443
189,379.8729753465324,0.028561468441042348,0.02186826757809864,0.09653814307144755
190,381.4844686171865,0.028561883975228942,0.021868575769707445,0.09620959997693707
191,383.44352944953647,0.028562585621667875,0.02186909712630681,0.09585257424926626
192,384.95611681486366,0.028565605287993276,0.02187133877239085,0.09605716637647607
193,385.8613008459743,0.0285690893948182,0.021873921460402318,0.09650401998460754
194,387.222890222388,0.0285701416656834,0.021874699204416048,0.0963684155378729
195,388.8461283542322,0.028570436577559255,0.02187491640145752,0.09602346336025479
196,391.45608356363806,0.028571964706517794,0.02187603901170627,0.09568234428403402
197,392.2450833395191,0.02857529416841296,0.021878485970938593,0.0961428631337865
198,393.427743844434,0.028576593496551925,0.02187944242457228,0.09610944988643391
199,395.5828700109937,0.028578511328801116,0.021880860663184554,0.09596517926388051
200,396.3818542225922,0.028580645870034806,0.021882441834444998,0.09619479028296421
201,397.9187362096142,0.028581086360837133,0.021882768892442405,0.09591089694520728
202,399.9851198761949,0.028581371171264476,0.02188298038506039,0.09547236679104969
203,401.8392286005332,0.02858270462882406,0.021883967803353874,0.09529977013268928
204,402.8619177638861,0.028585286394861065,0.021885875376431833,0.0955778943545658
205,404.236441800208,0.028588022083993945,0.021887890803337567,0.09580583457557798
206,405.13438745990993,0.028589237762178903,0.02188878508714618,0.09583974604494724
207,407.5814603868962,0.028589573530632528,0.021889031875583418,0.09533276166546652
208,408.9472455023511,0.02859015260715111,0.021889458217859047,0.0951327792972005
209,410.51386919336665,0.02859090881288602,0.02189001672688628,0.09492494549762953
210,411.9722678042788,0.028592057873944022,0.021890867965847563,0.0948255983171268
211,413.262736070185,0.028593204492203712,0.021891719026962117,0.09476642032725774
212,415.01880975515513,0.02859763203480602,0.021895007139447194,0.09528419218764712
213,415.4552149962946,0.0286007880835573,0.02189735034280364,0.09583970253605481
214,418.3877057895348,0.028601118224568182,0.02189759425577464,0.09523702302668462
215,419.8613648181523,0.02860371566708789,0.021899507590679337,0.09544803706073662
216,420.6438276250418,0.0286069054761003,0.021901854428025724,0.0959413765815362
217,422.07671005882673,0.028607871862079432,0.021902564660300786,0.09581961585782683
218,423.7165796274818,0.02860845994143292,0.021902997238711044,0.09557336406424036
219,425.06988249446135,0.02860882653677713,0.021903267479726717,0.09534699980059698
220,427.2088250840746,0.02860948671126682,0.021903756262832273,0.09501063428237179
221,428.1279140766167,0.028610245567594412,0.02190431898130027,0.09496911301627585
222,430.3287454309386,0.02861177692254804,0.021905456102370508,0.09481290572233078
223,431.3013069307036,0.028616134074192945,0.02190868946795414,0.09553873152670639
224,432.1386417345886,0.028618229096551477,0.021910242435638796,0.09580628126605867
225,433.8892184809272,0.028618464286769073,0.02191041619556712,0.0954707629481684
226,436.16100643264696,0.028618778599746295,0.021910647473212714,0.0950420396129048
227,437.5816981676686,0.028620067046134724,0.02191159457462386,0.09501536830509975
228,438.6217386562722,0.028621802159880416,0.021912870385051506,0.0951706018599383
229,439.91844221437066,0.028622642741303772,0.021913489390013446,0.0950749708770236
230,441.683199201189,0.028623298024482498,0.02191397354570053,0.09483981026935637
231,442.9045463026095,0.028623927646434042,0.021914439840342262,0.09471771278525051
232,444.3193362775592,0.028624180781081927,0.021914627676844416,0.09447235150946844
233,446.8606226964295,0.028626016466819827,0.021915989610372135,0.09434523769784339
234,447.4417041944933,0.028628826791055353,0.021918073156085877,0.09485144278390173
235,449.1485456850233,0.02863052209096116,0.021919326244416705,0.09487171225225077
236,450.1269457803135,0.028632092456600665,0.021920484751537624,0.09501893060108146
237,451.4033084453888,0.028632448691451404,0.02192074699788162,0.09483066329852242
238,453.9867378066779,0.028632907469483253,0.021921084359545567,0.09439516538200607
239,454.9746837686168,0.02863388319833336,0.021921802525485964,0.09441215905962536
240,456.3284266892461,0.028634588940100226,0.021922323105094274,0.09429310136176497
241,457.903893064103,0.02863525527487334,0.021922816111641465,0.09412123488111764
242,459.513415281106,0.02863798054575657,0.021924837467300253,0.09441770959760733
243,460.08794442217584,0.028640073670737697,0.02192639076437175,0.09478131800194883
244,462.0653672748825,0.028640245099547885,0.021926517966723902,0.09441530416097903
245,464.0572869105482,0.028640513327720087,0.021926716444668082,0.09407227257264039
246,465.6715392113711,0.028642300005183956,0.02192803447834037,0.09416217355582476
247,466.5702869308262,0.02864619465960208,0.021930903239617355,0.09488935635590408
248,467.43904621026167,0.028647680841576716,0.02193199676110321,0.09506034979309493
249,469.536004559112,0.028648015537410695,0.021932242924884195,0.09471438409592173
250,470.77365547810166,0.02864830530712344,0.021932456315505132,0.09453359065026315
251,472.7991746619088,0.028648761800010896,0.021932793672673277,0.0942365140975474
252,473.8352323451397,0.028649384598029713,0.021933254793607235,0.09417801457517908
253,475.6003393693758,0.028650165589593594,0.02193383428593394,0.09401420956716582
254,476.7690152374845,0.02865142096906641,0.02193476602931412,0.09408302140695549
255,478.07526376667096,0.02865279055673,0.021935781642034104,0.09415334103139754
256,478.9421815346348,0.028653328856269096,0.02193618034872236,0.09411182442921107
